"sales_id","shop_id","week_no","start_date","end_date","sales_amount","sales_target","item_sold","transactions","staff_hours","staff_hours_target","labour_cost","labour_cost_target","total_tax","sales_status"
"1744536","78","54","42366","42372","11901.46","20000.00","1881.00","938","0","0","0","3300.00","1552.47","1"
"1790860","17","3","42373","42379","10940.22","17000.00","2069.00","1175","6.875","0","2524","2800.00","1464.28","1"
"1790862","20","3","42373","42379","22506.06","29000.00","4030.00","1925","0","0.0041666666666667","0","4700.00","2936.51","1"
"1790864","27","3","42373","42379","21601.49","35000.00","3680.00","1590","0","0.0045138888888889","0","4900.00","2820.75","1"
"1790866","28","3","42373","42379","15944.25","18000.00","2648.00","1384","0","0","0","3200.00","2080.31","1"
"1790868","30","3","42373","42379","34679.22","34000.00","5905.00","2615","0","0","0","4900.00","4524.34","1"
"1790870","31","3","42373","42379","24453.25","26000.00","4104.00","1931","0","0","0","4100.00","3191.65","1"
"1790872","33","3","42373","42379","16496.26","18000.00","2848.00","1368","0","0","0","3500.00","2152.54","1"
"1790874","34","3","42373","42379","18398.31","19000.00","3076.00","1433","0","0","0","3600.00","2400.34","1"
"1790876","36","3","42373","42379","14871.55","23000.00","2743.00","1467","0","0.0037037037037037","0","3700.00","1940.26","1"
"1790878","37","3","42373","42379","20201.84","26000.00","3613.00","2067","0","0","0","4100.00","2635.59","1"
"1790880","38","3","42373","42379","37488.80","38000.00","5710.00","3069","0","0","0","5500.00","4889.90","1"
"1790882","39","3","42373","42379","27378.00","32000.00","4379.00","2152","0","0","0","4500.00","610503","1"
"1790884","40","3","42373","42379","32931.63","34000.00","5453.00","2327","0","0","0","4900.00","4295.86","1"
"1790886","41","3","42373","42379","26419.48","29000.00","4251.00","2083","0","0","0","4900.00","3446.97","1"
"1790888","42","3","42373","42379","19063.16","22000.00","3047.00","1566","0","0","0","3400.00","2485.98","1"
"1790890","43","3","42373","42379","26240.10","27000.00","4374.00","1960","0","0","0","4500.00","3422.61","1"
"1790892","44","3","42373","42379","26148.32","27000.00","4419.00","2023","0","0","0","4900.00","3410.71","1"
"1790894","45","3","42373","42379","16093.30","17000.00","2747.00","1605","0","0","0","2900.00","2099.96","1"
"1790896","46","3","42373","42379","14424.94","16000.00","2313.00","1243","0","0","0","3000.00","1881.44","1"
"1790898","48","3","42373","42379","9521.50","13000.00","1065.00","622","0","0","0","2800.00","1242.27","1"
"1790900","49","3","42373","42379","9586.94","11000.00","1147.00","767","0","0","0","2600.00","1251.40","1"
"1790902","50","3","42373","42379","8800.80","12000.00","1117.00","623","0","0","0","2200.00","1150.14","1"
"1790904","55","3","42373","42379","10391.48","37000.00","1736.00","1150","0","0","0","5500.00","1355.50","1"
"1790906","56","3","42373","42379","21627.25","23000.00","3524.00","1983","0","0","0","3700.00","2820.72","1"
"1790908","57","3","42373","42379","21131.66","24000.00","3345.00","1982","0","0","0","4000.00","312709","1"
"1790910","58","3","42373","42379","12690.20","17000.00","2126.00","1258","0","0","0","3700.00","1655.42","1"
"1790912","59","3","42373","42379","30691.47","46000.00","5157.00","3186","0","0","0","6600.00","4002.41","1"
"1790914","60","3","42373","42379","38801.29","45000.00","6062.00","3636","0","0","0","8000.00","5060.55","1"
"1790916","61","3","42373","42379","14420.16","16000.00","2525.00","1168","0","0","0","3000.00","1881.74","1"
"1790918","62","3","42373","42379","7387.52","7000.00","825.00","555","0","0","0","1550.00","964.18","1"
"1790920","63","3","42373","42379","30258.28","29000.00","5259.00","2428","0","0","0","4400.00","3949.96","1"
"1790922","64","3","42373","42379","9494.62","13000.00","1681.00","942","0","0","0","2600.00","1238.97","1"
"1790924","65","3","42373","42379","3298.60","5000.00","392.00","263","0","0","0","1350.00","430.54","1"
"1790926","66","3","42373","42379","14900.99","16000.00","2449.00","1172","0","0","0","3000.00","1943.93","1"
"1790928","67","3","42373","42379","41205.95","50000.00","6427.00","3588","0","0","0","8700.00","5382.35","1"
"1790930","68","3","42373","42379","21168.26","22000.00","3478.00","1706","0","0","0","4200.00","2760.98","1"
"1790932","69","3","42373","42379","4293.80","8000.00","775.00","528","0","0","0","1600.00","559.85","1"
"1790934","70","3","42373","42379","7203.62","9000.00","1232.00","863","0","0","0","2300.00","939.25","1"
"1790936","71","3","42373","42379","10855.10","11000.00","1812.00","1164","0","0","0","1500.00","1416.21","1"
"1790938","72","3","42373","42379","13989.55","16000.00","2262.00","1244","0","0","0","3000.00","1824.09","1"
"1790940","73","3","42373","42379","5725.72","12000.00","1001.00","633","0","0.0019675925925926","0","1900.00","746.88","1"
"1790942","74","3","42373","42379","8424.60","13000.00","1372.00","967","0","0","0","2200.00","1098.82","1"
"1790944","75","3","42373","42379","6750.60","11000.00","727.00","580","0","0","0","2100.00","880.83","1"
"1790946","76","3","42373","42379","23614.70","26000.00","3648.00","2345","0","0","0","4500.00","3079.91","1"
"1790948","77","3","42373","42379","2263319","10000.00","1026.00","608","0","0","0","2100.00","1056.43","1"
"1790950","78","3","42373","42379","15410.70","20000.00","2423.00","1239","0","0","0","3300.00","40299","1"
"1837274","17","4","42380","42386","16048.16","17000.00","3079.00","1689","7.6770833333333","0","2890","2800.00","2138.77","1"
"1837276","20","4","42380","42386","28002.20","29000.00","4937.00","2424","5.2708333333333","0.014583333333333","1981","4700.00","3653.22","1"
"1837278","27","4","42380","42386","23468.06","35000.00","3932.00","1743","0","0.015798611111111","0","4900.00","3061.48","1"
"1837280","28","4","42380","42386","17325.21","18000.00","2816.00","1506","0","0","0","3200.00","131520","1"
"1837282","30","4","42380","42386","40093.10","34000.00","6952.00","3067","0","0.017013888888889","0","4900.00","5229.78","1"
"1837284","31","4","42380","42386","23293.87","26000.00","3862.00","1844","0","0","0","4100.00","416256","1"
"1837286","33","4","42380","42386","16951.74","18000.00","2948.00","1429","0","0.011342592592593","0","3500.00","2211.20","1"
"1837288","34","4","42380","42386","16482.50","19000.00","2850.00","1431","0","0","0","3600.00","2150.13","1"
"1837290","36","4","42380","42386","18853.22","23000.00","3560.00","1992","1.3566898148148","0.012962962962963","536","3700.00","2460.20","1"
"1837292","37","4","42380","42386","25392.70","26000.00","4539.00","2659","8.2916666666667","0","3159","4100.00","3313.19","1"
"1837294","38","4","42380","42386","36847.20","38000.00","5684.00","3138","0","0.017824074074074","0","5500.00","4805.59","1"
"1837296","39","4","42380","42386","30042.66","32000.00","4810.00","2406","0","0.014583333333333","0","4500.00","737730","1"
"1837298","40","4","42380","42386","35919.05","34000.00","5991.00","2583","0","0","0","4900.00","4686.14","1"
"1837300","41","4","42380","42386","29074.86","29000.00","4734.00","2310","0","0.016203703703704","0","4900.00","3792.83","1"
"1837302","42","4","42380","42386","21298.90","22000.00","3425.00","1738","0","0.010532407407407","0","3400.00","2777.44","1"
"1837304","43","4","42380","42386","27120.15","27000.00","4645.00","2070","0","0","0","4500.00","598542","1"
"1837306","44","4","42380","42386","26602.53","27000.00","4444.00","2087","0","0","0","4900.00","3469.38","1"
"1837308","45","4","42380","42386","16096.06","17000.00","2752.00","1652","2.8125","0","1054","2900.00","2100.18","1"
"1837310","46","4","42380","42386","15114.04","16000.00","2491.00","1362","0","0","0","3000.00","1970.93","1"
"1837312","48","4","42380","42386","9199.37","13000.00","1104.00","651","0","0","0","2800.00","1200.31","1"
"1837314","49","4","42380","42386","8793.55","11000.00","1090.00","729","2.1083680555556","0.077777777777778","764","2600.00","1147.83","1"
"1837316","50","4","42380","42386","9712.45","12000.00","1234.00","692","0","0.0081018518518519","0","2200.00","1268.75","1"
"1837318","55","4","42380","42386","15298.80","37000.00","2617.00","1764","1.4125231481481","0.018634259259259","568","5500.00","1994.89","1"
"1837320","56","4","42380","42386","21717.50","23000.00","3521.00","2051","0","0","0","3700.00","2832.35","1"
"1837322","57","4","42380","42386","23131.36","24000.00","3693.00","2160","0","0","0","4000.00","3017.23","1"
"1837324","58","4","42380","42386","15163.70","17000.00","2481.00","1553","0","0","0","3700.00","1981.39","1"
"1837326","59","4","42380","42386","41823.66","46000.00","6832.00","4342","0","0.021469907407407","0","6600.00","5454.88","1"
"1837328","60","4","42380","42386","40717.73","45000.00","6323.00","3810","0","0.024305555555556","0","8000.00","5310.89","1"
"1837330","61","4","42380","42386","16657.24","16000.00","2953.00","1396","0","0","0","3000.00","2173.23","1"
"1837332","62","4","42380","42386","7356.26","7000.00","811.00","593","0","0","0","1550.00","959.82","1"
"1837334","63","4","42380","42386","29861.98","29000.00","5192.00","2419","0","0","0","4400.00","3898.46","1"
"1837336","64","4","42380","42386","10311.17","13000.00","1885.00","1010","0","0","0","2600.00","1346.29","1"
"1837338","65","4","42380","42386","2733.90","5000.00","347.00","248","0","0","0","1350.00","357.46","1"
"1837340","66","4","42380","42386","12971.16","16000.00","2127.00","1064","0","0.0097222222222222","0","3000.00","1691.80","1"
"1837342","67","4","42380","42386","43847.64","50000.00","6959.00","3866","0","0","0","8700.00","5731.33","1"
"1837344","68","4","42380","42386","21405.05","22000.00","3509.00","1764","0","0","0","4200.00","2791.71","1"
"1837346","69","4","42380","42386","6506.80","8000.00","1200.00","823","0","0","0","1600.00","848.41","1"
"1837348","70","4","42380","42386","8131.50","9000.00","1393.00","1005","0","0","0","2300.00","1060.09","1"
"1837350","71","4","42380","42386","10936.60","11000.00","1807.00","1176","0","0","0","1500.00","1426.46","1"
"1837352","72","4","42380","42386","14601.00","16000.00","2405.00","1379","0","0","0","3000.00","1903.75","1"
"1837354","73","4","42380","42386","8589.44","12000.00","1534.00","1034","2.3104282407407","0.0068865740740741","868","1900.00","1120.04","1"
"1837356","74","4","42380","42386","11670.12","13000.00","1890.00","1337","0","0","0","2200.00","1521.95","1"
"1837358","75","4","42380","42386","9181.62","11000.00","1014.00","796","0","0","0","2100.00","1198.01","1"
"1837360","76","4","42380","42386","24038.35","26000.00","3683.00","2460","0","0","0","4500.00","451257","1"
"1837362","77","4","42380","42386","7437.35","10000.00","945.00","586","0","0","0","2100.00","970.23","1"
"1837364","78","4","42380","42386","18030.72","20000.00","2871.00","1523","0","0","0","3300.00","2351.74","1"
"1884311","17","5","42387","42393","15799.14","17000.00","2875.00","1724","8.4166666666667","0","3160","2800.00","2120.55","1"
"1884313","20","5","42387","42393","28018.00","29000.00","4976.00","2438","12.75","0.014583333333333","4809","4700.00","3655.48","1"
"1884315","27","5","42387","42393","26431.24","35000.00","4454.00","1905","0","0.015798611111111","0","4900.00","3448.56","1"
"1884317","28","5","42387","42393","17468.25","18000.00","2904.00","1552","0","0","0","3200.00","2278.49","1"
"1884319","30","5","42387","42393","35305.56","34000.00","6244.00","2808","0","0.017013888888889","0","4900.00","4605.48","1"
"1884321","31","5","42387","42393","23885.07","26000.00","3973.00","1879","4.6354166666667","0","1788","4100.00","444410","1"
"1884323","33","5","42387","42393","17393.92","18000.00","2922.00","1500","0","0.011342592592593","0","3500.00","2269.21","1"
"1884325","34","5","42387","42393","18108.50","19000.00","3053.00","1543","0","0","0","3600.00","169078","1"
"1884327","36","5","42387","42393","18980.58","23000.00","3538.00","1953","9.65625","0.012962962962963","3576","3700.00","2475.48","1"
"1884329","37","5","42387","42393","23971.47","26000.00","4322.00","2579","11.5625","0","4449","4100.00","3128.30","1"
"1884331","38","5","42387","42393","38496.32","38000.00","5923.00","3243","0","0.017824074074074","0","5500.00","5020.68","1"
"1884333","39","5","42387","42393","31303.72","32000.00","5010.00","2553","0","0.014583333333333","0","4500.00","4084.24","1"
"1884335","40","5","42387","42393","35104.70","34000.00","5745.00","2572","0","0","0","4900.00","4580.25","1"
"1884337","41","5","42387","42393","29694.08","29000.00","4881.00","2320","1.5520833333333","0.016203703703704","603","4900.00","3875.79","1"
"1884339","42","5","42387","42393","21132.28","22000.00","3403.00","1741","5.7687731481481","0.010532407407407","2184","3400.00","2755.69","1"
"1884341","43","5","42387","42393","28784.84","27000.00","4915.00","2231","0","0","0","4500.00","3757.37","1"
"1884343","44","5","42387","42393","27303.28","27000.00","4613.00","2147","0","0","0","4900.00","3560.82","1"
"1884345","45","5","42387","42393","18676.99","17000.00","3155.00","1910","8.5416666666667","0","3184","2900.00","2437.16","1"
"1884347","46","5","42387","42393","16004.45","16000.00","2609.00","1443","0","0","0","3000.00","2086.85","1"
"1884349","48","5","42387","42393","2566043","13000.00","1047.00","602","0","0","0","2800.00","1164.56","1"
"1884351","49","5","42387","42393","7455.30","11000.00","916.00","637","6.6891087962963","0.077777777777778","2478","2600.00","973.29","1"
"1884353","50","5","42387","42393","9332.80","12000.00","1239.00","663","0","0.0081018518518519","0","2200.00","1218.00","1"
"1884355","55","5","42387","42393","16546.04","37000.00","2779.00","1914","4.8896412037037","0.018634259259259","1906","5500.00","2157.91","1"
"1884357","56","5","42387","42393","23387.10","23000.00","3767.00","2134","0","0","0","3700.00","3049.97","1"
"1884359","57","5","42387","42393","21950.10","24000.00","3507.00","2037","0","0","0","4000.00","2862.84","1"
"1884361","58","5","42387","42393","15094.30","17000.00","2530.00","1569","0","0","0","3700.00","1972.40","1"
"1884363","59","5","42387","42393","42947.70","46000.00","7055.00","4513","0","0.021469907407407","0","6600.00","5601.48","1"
"1884365","60","5","42387","42393","41490.30","45000.00","6422.00","3864","0","0.024305555555556","0","8000.00","5411.33","1"
"1884367","61","5","42387","42393","16159.60","16000.00","2893.00","1357","0","0","0","3000.00","2108.63","1"
"1884369","62","5","42387","42393","5554.78","7000.00","633.00","479","0","0","0","1550.00","724.93","1"
"1884371","63","5","42387","42393","29365.06","29000.00","5211.00","2391","0","0","0","4400.00","3833.76","1"
"1884373","64","5","42387","42393","9681.60","13000.00","1781.00","985","0","0","0","2600.00","1263.28","1"
"1884375","65","5","42387","42393","2880.49","5000.00","369.00","247","0","0","0","1350.00","376.00","1"
"1884377","66","5","42387","42393","13088.64","16000.00","2105.00","1058","0","0.0097222222222222","0","3000.00","1707.16","1"
"1884379","67","5","42387","42393","44762.21","50000.00","7035.00","3994","0","0","0","8700.00","5838.68","1"
